Time,API Key Name,Model,Reasoning Effort,Inbound Endpoint,IP Address,Type,Billing Mode,Input Tokens,Output Tokens,Cache Read Tokens,Cache Creation Tokens,Rate Multiplier,Billed Cost,Original Cost,First Token (ms),Duration (ms)
2026-07-13T09:14:08.277152+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,15436,735,17920,0,0.1,0.010819,0.10819,8687,19147
2026-07-13T09:14:04.29259+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,1905,87,88576,0,0.1,0.0056423,0.056423,3902,6470
2026-07-13T09:14:03.690404+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,70671,60,7680,0,0.1,0.0358995,0.358995,4002,5309
2026-07-13T09:14:02.6252+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,2134,104,96768,0,0.1,0.0062174,0.062174,3242,5936
2026-07-13T09:13:56.577885+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,25685,674,10752,0,0.1,0.0154021,0.154021,5891,15196
2026-07-13T09:13:55.897544+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,87593,107,2560,0,0.1,0.0442455,0.442455,3313,5394
2026-07-13T09:13:55.46744+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,69333,782,7680,0,0.1,0.0373965,0.373965,7061,18376
2026-07-13T09:13:54.356625+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,98505,176,0,0,0.1,0.0497805,0.497805,8540,11779
2026-07-13T09:13:54.274827+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,23838,864,3584,0,0.1,0.0146902,0.146902,7905,19687
2026-07-13T09:13:48.271735+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,11215,107,78336,0,0.1,0.0098453,0.098453,5745,7714
2026-07-13T09:13:47.417152+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,18055,395,12800,0,0.1,0.0108525,0.108525,3642,9392
2026-07-13T09:13:39.020675+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,17706,84,15872,0,0.1,0.0098986,0.098986,2377,4055
2026-07-13T09:13:38.724983+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,98289,128,0,0,0.1,0.0495285,0.495285,3634,5646
2026-07-13T09:13:35.929424+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,860,84,27136,0,0.1,0.0020388,0.020388,2442,3907
2026-07-13T09:13:35.39521+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,26231,201,62976,0,0.1,0.0168673,0.168673,4740,9127
2026-07-13T09:13:35.174084+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,68180,546,7680,0,0.1,0.036112,0.36112,4980,13900
2026-07-13T09:13:32.886254+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,5921,520,27136,0,0.1,0.0058773,0.058773,4316,10968
2026-07-13T09:13:32.816622+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,3655,270,23040,0,0.1,0.0037895,0.037895,3997,8353
2026-07-13T09:13:30.622857+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,97676,83,0,0,0.1,0.049087,0.49087,3200,4943
2026-07-13T09:13:30.302211+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,16829,105,10752,0,0.1,0.0092671,0.092671,4659,5770
2026-07-13T09:13:27.814664+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,166125,36,0,0,0.1,0.0831705,0.831705,4365,5316
2026-07-13T09:13:24.222947+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,34234,101,54784,0,0.1,0.0201592,0.201592,4908,6040
2026-07-13T09:13:23.471436+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,97554,46,0,0,0.1,0.048915,0.48915,4962,5850
2026-07-13T09:13:23.105886+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,6388,286,15872,0,0.1,0.0048456,0.048456,3253,7566
2026-07-13T09:13:23.008913+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,10922,256,12800,0,0.1,0.006869,0.06869,8453,8891
2026-07-13T09:13:20.243107+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,27785,193,0,0,0.1,0.0144715,0.144715,2415,5852
2026-07-13T09:13:19.343125+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,165755,191,0,0,0.1,0.0834505,0.834505,5126,11054
2026-07-13T09:13:14.654731+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,97444,43,0,0,0.1,0.048851,0.48851,3149,3975
2026-07-13T09:13:13.809337+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,22004,373,0,0,0.1,0.012121,0.12121,2828,8376
2026-07-13T09:13:12.886392+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,2590,315,15872,0,0.1,0.0030336,0.030336,4657,9287
2026-07-13T09:13:12.51055+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,14931,106,3584,0,0.1,0.0079627,0.079627,3879,5076
2026-07-13T09:13:08.608811+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,97323,45,0,0,0.1,0.0487965,0.487965,5589,6455
2026-07-13T09:13:05.983827+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,165059,278,0,0,0.1,0.0833635,0.833635,12610,14217
2026-07-13T09:13:04.921481+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,84492,161,0,0,0.1,0.042729,0.42729,4396,7339
2026-07-13T09:13:04.676252+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,13074,423,3584,0,0.1,0.0079852,0.079852,2182,9094
2026-07-13T09:13:03.220811+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,18084,474,0,0,0.1,0.010464,0.10464,3702,11901
2026-07-13T09:13:01.393832+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,16752,191,0,0,0.1,0.008949,0.08949,2135,4715
2026-07-13T09:12:59.107512+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,96762,26,0,0,0.1,0.048459,0.48459,5662,6086
2026-07-13T09:12:55.465833+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,50738,70,32256,0,0.1,0.0271918,0.271918,3924,7841
2026-07-13T09:12:54.392068+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,3676,319,12800,0,0.1,0.003435,0.03435,3383,7820
2026-07-13T09:12:54.224676+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,16293,280,0,0,0.1,0.0089865,0.089865,2774,6691
2026-07-13T09:12:50.067644+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,30665,379,62976,0,0.1,0.0196183,0.196183,10139,10265
2026-07-13T09:12:50.035102+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,3721,77,12800,0,0.1,0.0027315,0.027315,3081,3897
2026-07-13T09:12:45.696626+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,13585,269,0,0,0.1,0.0075995,0.075995,3273,6674
2026-07-13T09:12:45.252503+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,13768,276,0,0,0.1,0.007712,0.07712,3078,6550
2026-07-13T09:12:44.820862+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,13862,238,0,0,0.1,0.007645,0.07645,4229,5796
2026-07-13T09:12:43.610568+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,397,148,82432,0,0.1,0.0047641,0.047641,3240,6057
2026-07-13T09:12:37.646027+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,21256,985,71168,0,0.1,0.0171414,0.171414,25296,25401
2026-07-13T09:12:15.24751+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,74001,81,8704,0,0.1,0.0376787,0.376787,6296,7784
2026-07-13T09:12:10.413021+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,26596,124,64000,0,0.1,0.01687,0.1687,2553,4904
2026-07-13T09:12:04.038415+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,82543,103,0,0,0.1,0.0415805,0.415805,3701,9022
2026-07-13T09:12:01.892405+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,90360,134,0,0,0.1,0.045582,0.45582,5133,7625
2026-07-13T09:11:52.857441+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,80891,74,0,0,0.1,0.0406675,0.406675,4367,6307
2026-07-13T09:11:48.735351+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,970,122,163328,0,0.1,0.0090174,0.090174,3633,6662
2026-07-13T09:11:47.238605+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,12629,147,71168,0,0.1,0.0103139,0.103139,4265,6972
2026-07-13T09:11:43.291255+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,72072,97,8704,0,0.1,0.0367622,0.367622,3267,5070
2026-07-13T09:11:30.668296+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,19743,724,56832,0,0.1,0.0148851,0.148851,5927,15578
2026-07-13T09:11:29.726612+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,76941,151,2560,0,0.1,0.0390515,0.390515,3249,6002
2026-07-13T09:11:19.330709+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,34632,158,45568,0,0.1,0.0200684,0.200684,5241,8135
2026-07-13T09:11:09.797649+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,642,151,72192,0,0.1,0.0043836,0.043836,2784,5542
2026-07-13T09:11:09.350142+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,24594,97,50688,0,0.1,0.0151224,0.151224,2540,4308
2026-07-13T09:11:01.718176+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,71229,151,8704,0,0.1,0.0365027,0.365027,3477,6135
2026-07-13T09:10:59.746044+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,4891,110,70144,0,0.1,0.0062827,0.062827,3145,5604
2026-07-13T09:10:57.5275+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,21912,133,50688,0,0.1,0.0138894,0.138894,2860,5415
2026-07-13T09:10:52.92488+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,76491,335,2560,0,0.1,0.0393785,0.393785,6630,9355
2026-07-13T09:10:49.393133+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,32530,105,40448,0,0.1,0.0186024,0.186024,2543,4585
2026-07-13T09:10:43.999886+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,71824,149,0,0,0.1,0.036359,0.36359,3351,6063
2026-07-13T09:10:41.710638+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,15031,59,55808,0,0.1,0.0104829,0.104829,3914,5030
2026-07-13T09:10:38.340476+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,32190,153,46592,0,0.1,0.0188836,0.188836,2857,6407
2026-07-13T09:10:34.662661+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,164245,35,0,0,0.1,0.0822275,0.822275,4521,5453
2026-07-13T09:10:32.99868+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,25993,162,45568,0,0.1,0.0157609,0.157609,2666,6428
2026-07-13T09:10:31.218757+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,57546,882,0,0,0.1,0.031419,0.31419,5415,18215
2026-07-13T09:10:25.652627+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,78008,147,0,0,0.1,0.039445,0.39445,5464,9330
2026-07-13T09:10:20.822026+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,68744,151,2560,0,0.1,0.034953,0.34953,3923,6914
2026-07-13T09:10:10.888308+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,69222,49,8704,0,0.1,0.0351932,0.351932,5965,7796
2026-07-13T09:10:08.480316+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,14944,92,42496,0,0.1,0.0098728,0.098728,2605,4370
2026-07-13T09:10:08.370888+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,14217,149,56832,0,0.1,0.0103971,0.103971,2517,5241
2026-07-13T09:09:57.6365+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,56038,116,0,0,0.1,0.028367,0.28367,1940,4017
2026-07-13T09:09:56.632752+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,603,201,70144,0,0.1,0.0044117,0.044117,4001,7699
2026-07-13T09:09:55.200571+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,62359,392,8704,0,0.1,0.0327907,0.327907,9179,16098
2026-07-13T09:09:50.891107+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,19900,59,33280,0,0.1,0.011791,0.11791,5882,6957
2026-07-13T09:09:43.456758+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,61802,135,8704,0,0.1,0.0317412,0.317412,3968,6610
2026-07-13T09:09:40.487648+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,51507,61,0,0,0.1,0.0259365,0.259365,2097,3168
2026-07-13T09:09:34.285339+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,55269,222,8704,0,0.1,0.0287357,0.287357,6357,6486
2026-07-13T09:09:32.761651+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,55584,116,8704,0,0.1,0.0285752,0.285752,2248,4563
2026-07-13T09:09:32.526296+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,4453,81,39424,0,0.1,0.0044407,0.044407,4211,5213
2026-07-13T09:09:29.157368+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,155397,265,8704,0,0.1,0.0789287,0.789287,12202,12897
2026-07-13T09:09:23.853089+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,63727,165,0,0,0.1,0.0323585,0.323585,4443,5650
2026-07-13T09:09:23.245243+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,43240,680,0,0,0.1,0.02366,0.2366,5021,14421
2026-07-13T09:09:21.508974+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,14653,294,41472,0,0.1,0.0102821,0.102821,8161,8241
2026-07-13T09:09:07.781209+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,55895,43,0,0,0.1,0.0280765,0.280765,3692,4793
2026-07-13T09:09:06.150981+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,16801,149,42496,0,0.1,0.0109723,0.109723,2634,5342
2026-07-13T09:09:05.680474+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,41303,744,0,0,0.1,0.0228835,0.228835,6742,17196
2026-07-13T09:08:58.38983+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,17409,72,38400,0,0.1,0.0108405,0.108405,3274,4602
2026-07-13T09:08:55.535507+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,27979,53,31232,0,0.1,0.0157101,0.157101,4734,5713
2026-07-13T09:08:48.094158+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,45894,354,8704,0,0.1,0.0244442,0.244442,6181,11274
2026-07-13T09:08:46.126542+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,39863,380,0,0,0.1,0.0210715,0.210715,4875,9550
2026-07-13T09:08:43.701373+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,49009,70,8704,0,0.1,0.0251497,0.251497,2765,4050
2026-07-13T09:08:34.16015+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,56345,510,0,0,0.1,0.0297025,0.297025,4238,12428
2026-07-13T09:08:31.38564+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,40503,84,8704,0,0.1,0.0209387,0.209387,3973,5575
2026-07-13T09:08:28.888284+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,1226,86,33280,0,0.1,0.002535,0.02535,1754,3276
2026-07-13T09:08:25.483608+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,164048,35,0,0,0.1,0.082129,0.82129,5928,6670
2026-07-13T09:08:22.611431+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,33932,76,0,0,0.1,0.017194,0.17194,1869,3170
2026-07-13T09:08:20.910231+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,38277,83,8704,0,0.1,0.0198227,0.198227,2836,4504
2026-07-13T09:08:16.008884+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,33503,303,0,0,0.1,0.0176605,0.176605,3289,7450
2026-07-13T09:08:14.82516+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,26832,81,29184,0,0.1,0.0151182,0.151182,3737,5260
2026-07-13T09:08:11.201948+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,9972,239,36352,0,0.1,0.0075206,0.075206,19105,21664
2026-07-13T09:08:07.0047+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,53157,84,0,0,0.1,0.0268305,0.268305,2281,4313
2026-07-13T09:08:04.242829+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,1341,1341,32768,0,0.1,0.0063319,0.063319,7959,11721
2026-07-13T09:07:55.156376+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,48257,446,2560,0,0.1,0.0255945,0.255945,11138,11275
2026-07-13T09:07:50.399303+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,1309,1168,32000,0,0.1,0.0057585,0.057585,6282,6895
2026-07-13T09:07:46.927405+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,22042,254,19968,0,0.1,0.0127814,0.127814,3682,7491
2026-07-13T09:07:42.137704+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,45654,117,0,0,0.1,0.023178,0.23178,3299,4352
2026-07-13T09:07:41.697516+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,1026,1000,31488,0,0.1,0.0050874,0.050874,3698,4697
2026-07-13T09:07:36.535653+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,38742,47,0,0,0.1,0.019512,0.19512,2182,2978
2026-07-13T09:07:35.935396+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,40712,232,2560,0,0.1,0.02118,0.2118,6581,6723
2026-07-13T09:07:33.884234+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,991,1058,30976,0,0.1,0.0052183,0.052183,4527,4866
2026-07-13T09:07:30.687073+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,38677,51,0,0,0.1,0.0194915,0.194915,4122,9172
2026-07-13T09:07:28.594557+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,556,934,162688,0,0.1,0.0112144,0.112144,5271,7994
2026-07-13T09:07:26.660938+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,3771,911,27648,0,0.1,0.0060009,0.060009,7305,7614
2026-07-13T09:07:26.556481+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,41009,326,0,0,0.1,0.0214825,0.214825,3265,8221
2026-07-13T09:07:17.984915+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,38430,288,0,0,0.1,0.020079,0.20079,7771,7805
2026-07-13T09:07:16.710963+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,2180,834,25984,0,0.1,0.0048912,0.048912,7675,9914
2026-07-13T09:07:16.3734+08:00,,gpt-5.6-sol,'-,/v1/messages,2408:8210:5428:c3b2:8c2e:bbd1:20f6:ce79,Stream,按量,8377,323,32256,0,0.1,0.0067703,0.067703,9396,10340
